cid,mouse_vo,smiles
3053572,1000.0,Cl.NCC(O)c1cc(OC(F)(F)C(F)F)c(OC(F)(F)C(F)F)c(OC(F)(F)C(F)F)c1
3053574,1000.0,CC(N)C(O)c1cccc(OC(F)(F)C(F)F)c1.Cl
3053579,1000.0,Cl.NCC(O)c1cccc(OC(F)(F)C(F)F)c1
3053595,500.0,Cl.Nc1nnc(-c2ccncc2)s1
3053600,4000.0,O=C1COC(c2ccccc2)C(=S)N1
3053655,1200.0,c1ccc(-c2nc(OCCN3CCCC3)c3c4c(sc3n2)CCCC4)cc1
3053671,185.0,COc1ccccc1OCCOCCOCC(=O)NC1CCCCC1
3053672,320.0,COc1ccccc1OCCOCCOCCNC1CCC(c2ccccc2)CC1.O=C(O)C(=O)O
3053675,400.0,Cc1c(C(=O)O)nnn1-c1cccc2ccccc12
3053716,2000.0,CCN(CC)CC(=O)Nc1onc(C)c1C.Cl
3053717,1000.0,Cc1noc(NC(=O)CN2CCCCC2)c1C.Cl
3053719,1000.0,Cc1noc(NC(=O)CN(Cc2ccccc2)Cc2ccccc2)c1C.Cl
3053721,1000.0,Cc1noc(N2CCN(CC(N)=O)CC2)c1C.Cl
3053723,2000.0,Cc1noc(NC(=O)CN2CCN(C)CC2)c1C.Cl
3053725,2000.0,CCN(CC)CC(=O)N1Cc2ccccc2Cc2ccccc21.Cl
3053727,2000.0,CC(O)(N1CC=CCC1)N1Cc2ccccc2Cc2ccccc21.Cl
3053729,2000.0,Cl.O=C(CN1CCOCC1)N1Cc2ccccc2Cc2ccccc21
3053731,2000.0,CN1CCN(CC(=O)N2Cc3ccccc3Cc3ccccc32)CC1.Cl
3053733,1000.0,CC(O)(N1C=CCC1)N1Cc2ccccc2Cc2ccccc21.Cl
3053752,2700.0,CN1CCC23NC(=O)CC(c4ccccc4O2)C3C1
3053753,600.0,CN1CCC23NC(=O)CC(c4ccccc4O2)C3C1.Cl
3053754,360.0,CN1CCC23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1.Cl
3053756,360.0,CN1CCC23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1.CS(=O)(=O)O
3053757,2000.0,CCOC(=O)N1C(=O)CC2c3cc(Cl)ccc3OC13CCN(C)CC23
3053758,720.0,CN1CCC23NC(=O)CC(c4cc(Br)ccc4O2)C3C1
3053759,1200.0,Cc1ccc2c(c1)C1CC(=O)NC3(CCN(C)CC13)O2
3053760,1080.0,CN1CCC23NC(=O)CC(c4cc(F)ccc4O2)C3C1
3053761,2470.0,CN1CCC23NC(=O)CC(c4cc([N+](=O)[O-])ccc4O2)C3C1
3053762,1200.0,COc1ccc2c(c1)C1CC(=O)NC3(CCN(C)CC13)O2
3053763,1600.0,CCOC(=O)N1CCC23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1
3053764,1100.0,COC(=O)N1CCC23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1
3053765,3200.0,CC(=O)N1CCC23NC(=O)CC(c4ccccc4O2)C3C1
3053766,600.0,CN1CCC23NC(=O)CC(c4c(ccc5ccccc45)O2)C3C1
3053800,2100.0,CCCCCCCC(=O)Oc1ccccc1C(=O)O
3053801,312.0,CCN(CC)CCOCC1CC2C(C=C1C)C2(C)C.Cl
3053825,1000.0,Cn1c(=O)c2c(ncn2CCNC(=O)c2cccnc2)n(C)c1=O
3053826,1000.0,Cn1c(=O)c2c(ncn2CCCNC(=O)c2cccnc2)n(C)c1=O
3053827,1000.0,Cn1c(=O)c2c(ncn2CCCCNC(=O)c2cccnc2)n(C)c1=O
3053828,1000.0,CN(CCn1cnc2c1c(=O)n(C)c(=O)n2C)C(=O)c1cccnc1
3053829,1000.0,CN(CCCn1cnc2c1c(=O)n(C)c(=O)n2C)C(=O)c1cccnc1
3053830,1000.0,Cn1c(=O)c2c(ncn2CCN2CCN(C(=O)c3cccnc3)CC2)n(C)c1=O
3053831,1000.0,Cn1c(=O)c2c(ncn2CCCN2CCN(C(=O)c3cccnc3)CC2)n(C)c1=O
3053832,1000.0,Cn1c(=O)c2c(ncn2CCCCN2CCN(C(=O)c3cccnc3)CC2)n(C)c1=O
3053833,1000.0,Cn1c(=O)c2c(ncn2CCNC(=O)c2cccnc2Cl)n(C)c1=O
3053834,1000.0,Cn1c(=O)c2c(ncn2CCCNC(=O)c2cccnc2Cl)n(C)c1=O
3053835,1000.0,Cn1c(=O)c2c(ncn2CCCNC(=O)c2ccc(Cl)nc2)n(C)c1=O
3053836,1000.0,Cn1c(=O)c2c(ncn2CCCCNC(=O)c2ccc(Cl)nc2)n(C)c1=O
3053837,2000.0,C=CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3CC)CC1
3053839,1000.0,CCC12CCCN3CCc4c(n(c5ccccc45)C(=N)C1)C32
3053840,880.0,CCCCc1c(OC(=O)N2CCN(CCO)CC2)n(-c2ccccc2)n(-c2ccccc2)c1=O
3053841,900.0,CCCCc1c(OC(=O)N2CCN(CC(C)O)CC2)n(-c2ccccc2)n(-c2ccccc2)c1=O
3053842,900.0,CCCCc1c(OC(=O)N2CCN(C)CC2)n(-c2ccccc2)n(-c2ccccc2)c1=O
3053843,900.0,CCCCc1c(OC(=O)N2CCN(CC)CC2)n(-c2ccccc2)n(-c2ccccc2)c1=O
3053892,1000.0,C#CC(C)(C)NCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1.Cl
3053894,750.0,COCCNCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1.Cl
3053896,1000.0,C=CCNCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1.Cl
3053898,1000.0,C#CC(CC)(CC)NCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1.Cl
3053900,560.0,C#CC1(NCC(=O)N(C)c2ccc(Cl)cc2C(=O)c2ccccc2)CCCCC1.Cl
3053902,1050.0,CN(C(=O)CNC1CCCCC1)c1ccc(Cl)cc1C(=O)c1ccccc1.Cl
3053904,550.0,CCN(CCO)CC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1
3053905,1000.0,CN(C(=O)CN(CCO)CCO)c1ccc(Cl)cc1C(=O)c1ccccc1.Cl
3053907,1700.0,CN(C(=O)CN1CCOCC1)c1ccc(Cl)cc1C(=O)c1ccccc1.Cl
3053909,1000.0,CN(C(=O)CN(C)C1CCCCC1)c1ccc(Cl)cc1C(=O)c1ccccc1.Cl
3053911,1000.0,CC(C)N(CC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1)C1CCCCC1.Cl
3053913,1000.0,CN1CCN(CC(=O)N(C)c2ccc(Cl)cc2C(=O)c2ccccc2)CC1
3053914,1000.0,CN(C(=O)Cn1ccnc1)c1ccc(Cl)cc1C(=O)c1ccccc1
3053915,1500.0,C=C(C)CNCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1.Cl
3053917,400.0,CC1NCc2c(sc3ccc(Cl)cc23)C1c1ccccc1
3053918,400.0,CC1NCc2c(sc3ccccc23)C1c1ccccc1
3053919,400.0,CS(=O)(=O)O.Clc1ccc2sc3c(c2c1)CNCC3c1ccccc1
3053921,400.0,CS(=O)(=O)O.c1ccc(C2CNCc3c2sc2ccccc32)cc1
3053923,400.0,CC1C(c2ccccc2)c2sc3ccc(Cl)cc3c2CN1C.Cl
3053925,400.0,CC1C(c2ccccc2)c2sc3ccc(Cl)cc3c2CN1Cc1ccccc1Cl.Cl
3053927,400.0,CC1C(c2ccccc2)c2sc3ccc(Cl)cc3c2CN1Cc1ccccc1.CS(=O)(=O)O
3053929,400.0,Cc1ccc(N2Cc3c(sc4ccccc34)C(c3ccccc3)C2)cc1.Cl
3053931,400.0,Cl.O=[N+]([O-])c1ccccc1CN1Cc2c(sc3ccc(Cl)cc23)C(c2ccccc2)C1
3053933,400.0,N#Cc1ccccc1CN1Cc2c(sc3ccccc23)C(c2ccccc2)C1
3053934,400.0,COC(=O)c1ccccc1CN1Cc2c(sc3ccc(Cl)cc23)C(c2ccccc2)C1C.Cl
3053936,400.0,CC1C(c2ccccc2)c2sc3ccc(Cl)cc3c2CN1Cc1ccccc1C(=O)O
3053937,400.0,CCCCN1Cc2c(sc3ccc(Cl)cc23)C(c2ccccc2)C1C.CS(=O)(=O)O
3053939,400.0,CC1C(c2ccccc2)c2sc3ccccc3c2CN1CCc1ccccc1.Cl
3053941,400.0,CC1C(c2ccccc2)c2sc3ccc(Cl)cc3c2CN1Cc1cccnc1.Cl.Cl
3053943,400.0,CC1C(c2ccccc2)c2sc3ccccc3c2CN1Cc1ccccn1.Cl.Cl
3053945,400.0,CC1C(c2ccccc2)c2sc3ccc(Cl)cc3c2CN1Cc1ccncc1.Cl.Cl
3053947,1000.0,NCCCC(N)CSP(=O)(O)O
3053962,300.0,CSc1nncc(-c2ccc(Cl)c(Cl)c2)n1
3053964,5000.0,COc1cc(NC(=O)N2CCN(CC(=O)N3CCCCC3)CC2)cc(OC)c1OC.Cl
3053966,1500.0,NCCCC(N)CSP(=O)(O)O
3053969,3000.0,O=C(O)c1ccc2nc3ccc(Br)cc3c(=O)n2c1
3053972,200.0,Cc1cc(C)n(-c2ccc(NN)nn2)n1
3053973,100.0,NNc1ccc(-n2nc(C3CC3)cc2C2CC2)nn1
3053974,150.0,CCc1cc(CC)n(-c2ccc(NN)nn2)n1
3053975,100.0,CCc1c(C)nn(-c2ccc(NN)nn2)c1C
3053976,100.0,Cc1nn(-c2ccc(NN)nn2)c(C)c1C(C)C
3053977,200.0,Cc1nn(-c2ccc(NN)nn2)c(C)c1Cl
3053979,200.0,Cc1cc(N)n(-c2ccc(NN)nn2)n1
3053980,350.0,Cc1nn(-c2ccc(NN)nn2)c(C)c1N.Cl.Cl
3053982,200.0,Cl.Cl.NNc1ccc(-n2cc(N)cn2)nn1
3053984,200.0,CCc1nn(-c2ccc(NN)nn2)c(CC)c1N.Cl.Cl
3053987,2500.0,O=C(CC(C(=O)O)N1CCCCC1)c1ccc(Cl)cc1
3053988,200.0,NNc1ccc(-n2nccc2N)nn1
3053989,100.0,Cc1nn(-c2ccc(NN)nn2)c(C)c1C
3054005,800.0,CCC1c2ncn(CC)c2CCN1C(=S)NC(C)C
3054006,450.0,Cl.OCCC(CO)n1cnc2c(=S)nc[nH]c21
3054015,400.0,Cc1c(-c2ccccc2)nnn1-c1ccc(C(C)C(=O)O)cc1
3054020,5000.0,O=S(=O)([O-])OC1C(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C1OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
3054070,3000.0,O=C1CC(c2ccccc2)C(=O)N1CCN1CCNCC1
3054077,2500.0,CC1(C)NC(=O)N(c2ccc(F)c(Cl)c2)C1=O
3054078,5000.0,CC1(C)NC(=O)N(c2ccc(Cl)c(C(F)(F)F)c2)C1=O
3054079,625.0,CC1(C)NC(=O)N(c2cccc(C(F)(F)F)c2)C1=O
3054080,312.0,CC1(C)NC(=O)N(c2ccc(Cl)c(C(F)(F)F)c2)C1=N
3054081,312.0,CC1(C)NC(=O)N(c2ccc(F)c(C(F)(F)F)c2)C1=N
3054108,1000.0,CCCCCCC(Oc1ccc(Oc2ccc(OC(CCCCCC)C(=O)OCC)c(C)c2)cc1)C(=O)OCC
3054109,1000.0,CCCCCCC(Oc1ccc(Oc2ccc(OC(CCCCCC)C(=O)O)c(C)c2)cc1)C(=O)O
3054110,1000.0,CCCCCCC(Oc1ccc(Oc2ccc(OC(CCCCCC)C(=O)OCC)c(Cl)c2)cc1)C(=O)OCC
3054111,1000.0,CCOC(=O)C(C)Oc1ccc(Oc2ccc(OC(C)C(=O)OCC)c(Cl)c2)cc1
3054113,250.0,CCn1c(C)c2c(C)nc(-c3ccccc3)c-2n(CC)c1=O.Cl
3054115,250.0,CCn1c2c(-c3ccccc3)nc(C)c-2c(-c2ccccc2)n(CC)c1=O.Cl
3054117,500.0,CCn1c(C)c2c(C)nc(=O)n(CC)c2c1-c1ccccc1
3054118,1000.0,Cc1c2c(-c3ccccc3)nc(=O)n(C(C)C)c2c(-c2ccccc2)n1C
3054119,1000.0,CCn1c(=O)nc(C)c2c(C)[nH]c(-c3ccccc3)c21
3054163,3000.0,OCCOc1ccc(Cc2ccc(Cl)cc2)cc1
3054164,3000.0,CC(=O)Oc1ccccc1C(=O)OCCOc1ccc(Cc2ccc(Cl)cc2)cc1
3054178,63.5,CS(=O)(=O)O.CS(=O)(=O)O.CS(=O)(=O)O.Nc1ccc2c(c1)C(N1CCN(CCO)CC1)Cc1ccc(F)cc1S2
3054232,1000.0,Cn1c(=O)n(-c2ccccn2)c2nc(Cl)ccc21
3054254,1000.0,CCn1c(-c2ccccc2)c2[nH]c(=O)nc(C)c2c1C
3054261,2750.0,C=CC(=O)O.O=C(O)C(Cl)(Cl)Cl
3054262,3000.0,C=CC(=O)O.O=CC(Cl)(Cl)Cl
3054263,3000.0,C=CC=O.ClC(Cl)(Cl)Cl
3054264,1000.0,Cc1csc(NC(=NC2CCCCC2)Nc2cc(C)nc3ccccc23)n1
3054265,1000.0,Cc1cc(NC(=NC2CCCCC2)Nc2nc(C)c(C)s2)c2ccccc2n1
3054266,1000.0,CCOC(=O)c1csc(NC(=NC2CCCCC2)Nc2cc(C)nc3ccccc23)n1
3054267,1000.0,CCOC(=O)c1cnc(NC(=NC2CCCCC2)Nc2cc(C)nc3ccccc23)s1
3054268,1000.0,Cc1cc(NC(=NC2CCCCC2)Nc2nc(C(=O)O)cs2)c2ccccc2n1
3054269,1000.0,Cc1cc(NC(=NC2CCCCC2)Nc2ncc(C(=O)O)s2)c2ccccc2n1
3054270,1000.0,Cc1cc(NC(=NC2CCCCC2)Nc2nc3ccccc3s2)c2ccccc2n1
3054271,1000.0,Cc1cc(NC(=NC2CCCCC2)Nc2cc(C)nc3ccccc23)sn1
3054272,1000.0,Cc1cc(NC(=NC2CCCCC2)Nc2nnc(C)s2)c2ccccc2n1
3054273,1000.0,Cc1cc(NC(=NC2CCCCC2)Nc2c(C)noc2C)c2ccccc2n1
3054274,1000.0,CCOC(=O)c1csc(NC(=NC(C)(C)C)Nc2cc(C)nc3ccccc23)n1
3054275,1000.0,Cc1cc(NC(=NC(C)(C)C)Nc2nnc(C)s2)c2ccccc2n1
3054276,1000.0,Cc1cc(NC(=NC(C)(C)C)Nn2cnnc2)c2ccccc2n1
3054277,1000.0,Cc1cc(NC(=NC(C)(C)C)Nc2cccs2)c2ccccc2n1
3054278,1000.0,Cc1cc(NC(=NC(C)(C)C)Nc2ccccn2)c2ccccc2n1
3054279,1000.0,Cc1cc(NC(=NC(C)(C)C)Nc2cnccn2)c2ccccc2n1
3054280,1000.0,Cc1cc(NC(=NC(C)(C)CC(C)(C)C)Nc2nccs2)c2ccccc2n1
3054281,1000.0,Cc1cc(NC(=NC(C)C(C)(C)C)Nc2nccs2)c2ccccc2n1
3054282,1000.0,Cc1cc(NC(=NC(C)CCCC(C)C)Nc2nccs2)c2ccccc2n1.O=[N+]([O-])O.O=[N+]([O-])O
3054284,1000.0,CCCCCCCCCCN=C(Nc1nccs1)Nc1cc(C)nc2ccccc12.O=[N+]([O-])O.O=[N+]([O-])O
3054286,1000.0,CCCCCCCCCCCCCCCCCCN=C(Nc1nccs1)Nc1cc(C)nc2ccccc12.Cl.Cl
3054288,1000.0,Cc1cc(NC(=NCC2CCCCC2)Nc2nccs2)c2ccccc2n1.O=[N+]([O-])O.O=[N+]([O-])O
3054290,1000.0,Cc1cc(NC(=NC2CCCC(C)C2C)Nc2nccs2)c2ccccc2n1.Cl
3054292,1000.0,Cc1cc(NC(=NC2CCCCCC2)Nc2nccs2)c2ccccc2n1
3054293,1000.0,Cc1cc(NC(=NC2CCCCCCC2)Nc2nccs2)c2ccccc2n1
3054296,1000.0,c1ccc2c(NC(=NC3CCCCC3)Nc3nccs3)ccnc2c1
3054297,1000.0,CCc1cc(NC(=NC2CCCCC2)Nc2nccs2)c2ccccc2n1
3054298,1000.0,CCCc1cc(NC(=NC2CCCCC2)Nc2nccs2)c2ccccc2n1
3054299,1000.0,CC(C)c1cc(NC(=NC2CCCCC2)Nc2nccs2)c2ccccc2n1
3054300,1000.0,CC(C)Cc1cc(NC(=NC2CCCCC2)Nc2nccs2)c2ccccc2n1
3054301,1000.0,c1ccc(-c2cc(NC(=NC3CCCCC3)Nc3nccs3)c3ccccc3n2)cc1
3054302,1000.0,Cc1ccc2nc(C)cc(NC(=NC3CCCCC3)Nc3nccs3)c2c1
3054303,1000.0,Clc1ccc2c(NC(=NC3CCCCC3)Nc3nccs3)ccnc2c1
3054304,1000.0,Cc1nc2ccccc2c(NC(=NC2CCCCC2)Nc2nccs2)c1Cl
3054305,1000.0,CC(C)(C)N=C(Nc1nccs1)Nc1ccnc2cc(C(F)(F)F)ccc12
3054306,1000.0,CC(C)(C)N=C(Nc1nccs1)Nc1cc(C(F)(F)F)nc2ccccc12
3054307,1000.0,CC(C)(C)N=C(Nc1nccs1)Nc1ccnc2ccccc12
3054308,1000.0,Cc1ccc2nc(C)cc(NC(=NC(C)(C)C)Nc3nccs3)c2c1
3054309,1000.0,CC(C)(C)N=C(Nc1nccs1)Nc1cc(-c2ccccc2)nc2ccccc12
3054310,1000.0,COc1ccc2nccc(NC(=NC(C)(C)C)Nc3nccs3)c2c1
3054311,1000.0,Cc1cc(NC(=NC2CCCCC2)Nc2nc3ccccc3[nH]2)c2ccccc2n1
3054312,1000.0,Cc1cc(NC(=NC2CCCCC2)Nc2ccccn2)c2ccccc2n1
3054319,4000.0,Clc1ccc(OCCCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O
3054329,540.0,O=C1NC(c2ccccc2)C(=O)N1CCO
3054330,1000.0,O=c1c2c(oc3ccccc13)Nc1ccccc1N=C2
3054331,1000.0,Cc1ccc2oc3c(c(=O)c2c1)C=Nc1ccccc1N3
3054332,1000.0,CN1c2ccccc2N=Cc2c1oc1ccccc1c2=O
3054333,1000.0,Cc1ccc2oc3c(c(=O)c2c1)C=Nc1ccccc1N3C
3054336,1000.0,CCOC(=O)c1cnc(NC(=NC(C)(C)C)Nc2cc(C)nc3ccccc23)s1
3054337,1000.0,CCCCC(CC)CN=C(Nc1nccs1)Nc1cc(C)nc2ccccc12.O=[N+]([O-])O.O=[N+]([O-])O
3054339,1000.0,Cc1cc(NC(=NC2CCC(C)CC2)Nc2nccs2)c2ccccc2n1
3054340,1000.0,CC(C)(C)N=C(Nc1nccs1)Nc1ccnc2cc(Cl)ccc12
3054349,600.0,COc1cccc(C(O)CC2CCCN2C)c1
3054351,490.0,COc1cccc(C(O)CC2CCCN2C)c1
3054352,300.0,Cc1cccc(C(O)CC2CCCN2C)c1
3054353,320.0,Cc1cccc(C(O)CC2CCCN2C)c1
3054354,420.0,CN1CCCC1CC(O)c1cccc(O)c1
3054355,420.0,Cc1cccc(C(O)CC2CCCN2C)c1
3054356,180.0,CCCCCCN1CCCC1CC(O)c1cccc(OC)c1
3054357,330.0,CN1CCCC1CC(O)c1cccc(Cl)c1
3054358,440.0,COc1cccc(C(CC2CCCN2C)OC(C)=O)c1
3054371,340.0,COc1cccc(C(O)CC2CCCN2C(C)C)c1
3054378,2000.0,CCOC(=O)N(C(N)=O)c1ccc(Br)cc1
3054379,2000.0,CCOC(=O)N(C(N)=O)c1ccc(Cl)cc1
3054380,2000.0,CCOC(=O)N(C(N)=O)c1cccc(Br)c1
3054382,1000.0,Cc1cc(NC(=NC(C)(C)C)Nc2n[nH]c(=S)s2)c2ccccc2n1
3054383,1000.0,Cc1cc(NC(=NC2CCCCC2)Nc2n[nH]c(=S)s2)c2ccccc2n1
3054384,200.0,O=S(=NCCN1CCCCC1)(c1cccs1)c1cccs1
3054385,1000.0,O=S(=NCCN1CCOCC1)(c1cccs1)c1cccs1
3054388,1600.0,CCN(CC)CCN=S(=O)(c1ccccc1)c1cccnc1
3054390,200.0,CCN(CC)CCN=S(=O)(c1ccccc1)c1cccs1
3054392,400.0,C[N+](C)(C)CCCN=S(=O)(c1ccccc1)c1cccs1.[I-]
3054394,150.0,O=S(=NCCN1CCCC1)(c1ccccc1)c1cccs1
3054395,200.0,CCN(CC)CCN=S(=O)(c1ccccc1)c1ccsc1
3054397,2000.0,CCOC(=O)N(C(N)=O)c1cccc(C(F)(F)F)c1
3054417,1900.0,Clc1ccc(SCOC(=Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O
3054419,540.0,CCCCOCOC(=Cn1ccnc1)c1ccc(Cl)cc1Cl.O=[N+]([O-])O
3054421,5000.0,Clc1ccc(OCOC(=Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O
3054501,300.0,Clc1ccc(-c2cnn3cnnc3n2)cc1
3054502,300.0,Cc1nnc2nc(-c3ccc(Cl)cc3)cnn12
3054503,300.0,COc1ccc(-c2cnn3cnnc3n2)cc1
3054504,300.0,Clc1ccccc1-c1cnn2cnnc2n1
3054505,300.0,Cc1nnc2nc(-c3ccccc3Cl)cnn12
3054551,1250.0,C=COP(=O)(OCC)OC(CCl)c1cc(Cl)c(Cl)cc1Cl
3054571,500.0,COP(=S)(Oc1ccccc1)c1ccccc1
3054572,500.0,CCCCOP(=S)(Oc1cc(Cl)ccc1Cl)c1ccccc1
3054573,500.0,O=P(Oc1cc(Cl)ccc1Cl)(Oc1cc(Cl)ccc1Cl)c1ccccc1
3054618,800.0,CNc1cc(=O)c2c(ccc3ccccc32)o1
3054619,800.0,CCCNc1cc(=O)c2c(ccc3ccccc32)o1
3054620,800.0,O=c1cc(Nc2ccccc2)oc2ccc3ccccc3c12
3054622,3000.0,CCOC(=O)C(C)(CC)Oc1ccc(C)cc1
3054623,3000.0,CCOC(=O)C(C)(CC)Oc1ccc(Cl)cc1
3054624,7500.0,CCOC(=O)C(C)(CC)Oc1ccc(OCc2ccc(Cl)cc2)cc1
3054625,3000.0,CCCC(C)(Oc1ccc(OCc2ccc(Cl)cc2)cc1)C(=O)OCC
3054626,3000.0,CCOC(=O)C(C)(C)Oc1ccc(SCc2ccc(Cl)cc2)cc1
3054627,3000.0,CCOC(=O)C(C)(CC)Oc1ccc(SCc2ccc(Cl)cc2)cc1
3054628,3000.0,CCCC(C)(Oc1ccc(SCc2ccc(Cl)cc2)cc1)C(=O)OCC
3054629,3000.0,CCOC(=O)COc1ccc(Cc2ccccc2)cc1
3054630,3000.0,O=C(COc1ccc(Cc2ccc(Cl)cc2)cc1)OCCCOC(=O)COc1ccc(Cc2ccc(Cl)cc2)cc1
3054631,3000.0,COC(=O)c1ccccc1OC(=O)COc1ccc(Cc2ccc(Cl)cc2)cc1
3054632,2230.0,COC(=O)C(C)Oc1ccc(Cc2ccc(Cl)cc2)cc1
3054634,3000.0,CC(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OCCN(C)Cc1ccccc1
3054635,2700.0,CC(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OC1CCN(C)CC1
3054636,3000.0,CCOC(=O)C(CC)Oc1ccc(Cc2ccc(Cl)cc2)cc1
3054637,3000.0,CCOC(=O)C(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(C)C
3054638,3000.0,CCCCC(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OCC
3054639,3000.0,CCOC(=O)C(Oc1ccc(Cc2ccccc2)cc1)c1ccccc1
3054640,3000.0,CCOC(=O)C(Oc1ccc(Cc2ccc(Cl)cc2)cc1)c1ccccc1
3054641,5400.0,CCCC(C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OCC
3054642,3000.0,CCOC(=O)C(CC)(CC)Oc1ccc(Cc2ccc(Cl)cc2)cc1
3054643,5600.0,CCCC(C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OCc1cccnc1
3054644,1770.0,CN1CCC(OC(=O)C(C)(C)Oc2ccc(Cc3ccc(Cl)cc3)cc2)CC1
3054645,3000.0,CCC(C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OCC1CCCN(C)C1
3054646,3000.0,CC(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(N)=O
3054647,3000.0,CCCC(C)(Oc1ccc(Cc2ccccc2)cc1)C(N)=O
3054648,3000.0,CCCC(C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(N)=O
3054649,3000.0,CCC(C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)Nc1ccc(Cl)cc1
3054650,3000.0,CCNC(=O)C(C)(C)Oc1ccc(Cc2ccc(Cl)cc2)cc1
3054651,3000.0,Cl.O=C(OCCOc1ccc(Cc2ccc(Cl)cc2)cc1)c1cccnc1
3054653,3000.0,OCC(Oc1ccc(Cc2ccc(Cl)cc2)cc1)c1ccccc1
3054654,3000.0,CCC(C)(COC(=O)c1cccnc1)Oc1ccc(Cc2ccc(Cl)cc2)cc1.Cl
3054656,3000.0,CC(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OCOC(=O)C(C)(C)C
3054657,3000.0,CCC(C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OCOC(=O)C(C)(C)C
3054658,10000.0,CCC(C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OC(C)C
3054659,3000.0,CCC(C)OC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2)cc1
3054660,3000.0,CCC(C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OCC(C)C
3054661,3000.0,CCC(C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OC(C)(C)C
3054662,3000.0,CCC(C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OCc1ccccc1
3054663,10000.0,CCOC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2)cc1C
3054664,3000.0,CCOC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2)c(C)c1
3054665,10000.0,C=CCc1cc(Cc2ccc(Cl)cc2)ccc1OC(C)(CC)C(=O)OCC
3054666,3000.0,CCOC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2)c(Cl)c1
3054667,3000.0,CCOC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2Cl)cc1
3054668,3000.0,COC(=O)CCOc1ccc(Cc2ccc(Cl)cc2)cc1
3054670,2500.0,CCOC(=O)C(C)Oc1ccc(Cc2ccc(Cl)cc2)cc1
3054671,2900.0,CC(C)COC(=O)C(C)Oc1ccc(Cc2ccc(Cl)cc2)cc1
3054672,1700.0,CC(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)O
3054673,3000.0,CCOC(=O)C(C)Oc1ccccc1Cc1ccc(Cl)cc1
3054676,1000.0,CCCCCCCCCCCC(=O)Nc1nc(-c2ccccc2)cs1
3054677,1000.0,CCCCCCCCCCCCCCCCCC(=O)Nc1nc(-c2ccccc2)cs1
3054678,1000.0,O=C(O)CCC(=O)Nc1nc(-c2ccc(Cl)cc2)cs1
3054679,1000.0,O=C(Nc1nc(-c2ccc(Cl)cc2)cs1)OCC(Cl)(Cl)Cl
3054680,1000.0,O=C(Nc1nc(-c2ccc(Cl)cc2)cs1)Oc1ccccc1
3054682,3200.0,CC(Nc1ccc(C(C)C(=O)O)cc1)C(=O)O
3054683,1460.0,C=C(C)CNc1ccc(C(C)C(=O)O)cc1Cl
3054704,400.0,COc1ccccc1OC(c1ccccc1)C1CN(C(C)C)CCO1
3054710,3000.0,CCC(C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OCCOc1ccccc1
