cid,rat_vi,smiles
656657,1440.0,C[N+](C)(C)CC(O)CC(=O)O.[Cl-]
656664,31.4,CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2.Cl
656667,4.4,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1.Cl
656671,115.0,O=S([O-])S(=O)(=O)[O-].[Na+].[Na+]
656783,11.5,CC(C)NCC(O)c1ccc(O)c(O)c1.Cl
656829,152.0,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1.Cl
656832,16.38,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C.Cl
656833,1500.0,O=C([O-])CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1.[Na+]
656837,375.0,NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(O)C2O)C(N)C(O)C1O.O=S(=O)(O)O
656838,42.1,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl.Cl.O
656842,5350.0,CC1(C)SC2C(NC(=O)C(C(=O)[O-])c3ccsc3)C(=O)N2C1C(=O)[O-].[Na+].[Na+]
656958,20.0,C=CC1(C)CC(OC(=O)CSCCN(CC)CC)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O
657180,29.9,CC(=O)O.CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1
657302,90.0,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1.[Na+]
657306,18.0,CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-]
657308,15.7,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.[Br-]
667431,382.0,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1
667477,16.0,CN(C)CCC=C1c2ccccc2COc2ccccc21
667484,14.8,CCOC(=O)c1cncn1C(C)c1ccccc1
667490,250.0,S=c1nc[nH]c2nc[nH]c12
671690,14.0,CN1C2CCC1CC(OC(=O)c1cc(Cl)cc(Cl)c1)C2
676166,1000.0,OCC1OC(n2cnc3c(=S)nc[nH]c32)C(O)C1O
688272,53.0,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
798455,14.0,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN)c1ccccc1CC2
854026,2.5,CC=C1C2C=C(C)CC1(N)c1ccc(=O)[nH]c1C2
906426,274.0,COC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)C
969491,9.0,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl
1129899,4.7,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1CC2
1129900,7.0,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN(CC)CC)c1ccccc1CC2
1299518,320.0,CCOC(=O)N1CCN(c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)CC1
1491184,640.0,CN1CCN(c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)CC1
1547484,24.0,C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1
1548992,142.0,CNC(=S)NCCSCc1nc[nH]c1C
1549008,213.0,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12
1549120,0.255,CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)O)C1=O
1645708,9.6,CCNCC(=O)N1c2ccccc2CCc2ccc(NC(=O)OCC)cc21
2723800,28.74,Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N.[Cl-]
2723854,93.0,O=C1C(c2[nH]c3ccc(S(=O)(=O)[O-])cc3c2O)=Nc2ccc(S(=O)(=O)[O-])cc21.[Na+].[Na+]
2724018,183.0,CC(C)NCC(O)c1ccc(O)c(O)c1.O=C(O)C(O)C(O)C(=O)O
2724385,25.0,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O
2728027,1000.0,O=S(=O)([O-])c1ccc(N=Nc2ccc(O)cc2O)cc1.[Na+]
2733525,62.5,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
2817987,320.0,OC(COCc1ccccc1)CN1CCOCC1
2834071,12.0,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CNCCO)c1ccccc1CC2.Cl
2834079,6.5,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN(CC)CC)c1ccccc1CC2.Cl
2834080,46.0,CC(C)OC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1CC2.Cl
2834081,20.0,CC(C)OC(=O)Nc1ccc2c(c1)N(C(=O)CNCCO)c1ccccc1CC2.Cl
2834083,20.0,CNCC(=O)N1c2ccccc2CCc2ccc(NC(=O)OC)cc21
2834092,20.0,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCNCCO)c1ccccc1CC2.Cl
2834214,21.0,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1S2.Cl
2834216,36.0,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1CC2.Cl
2839874,1200.0,COc1ccc(C2NC(=O)C(C)S2)cc1
2870018,31.0,COC(=O)Nc1ccc2c(c1)N(C(=O)CCN(C)C)c1ccccc1CC2.Cl
3000579,3240.0,NC(=S)NS(=O)(=O)c1ccc(N)cc1
3002120,110.0,CC(=C(CCOC(=O)C(C)C)SSC(CCOC(=O)C(C)C)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N
3021728,120.0,CC1CC(=O)NN=C1c1ccc(-n2ccnc2)cc1.Cl
3024404,10.0,CCOC1(c2ccco2)CCN(CCc2ccccc2)CC1C
3024777,72.0,Cl.O=C1c2ccccc2C(=O)N1CCc1ccccn1
3029849,5.0,O=[As]c1ccc(O)c([N+](=O)[O-])c1
3032306,175.0,C=CCC1(C2C=CCCC2)C(=O)NC(=S)NC1=O
3032325,425.0,CCC(=C(CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1
3032452,74.0,CCC(=O)OC1(c2ccccc2)CCN(C)C1C.Cl
3032536,4.3,[Cl-].[Cl-].[Co+2]
3032537,32.0,C=CCC1(C(C)C#CCC)C(=O)NC(=S)NC1=O
3032600,142.0,Cl.Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O
3032799,37.0,Cc1cccc(C)c1NC(=O)C1CCCCN1C
3032900,10500.0,CNC(=O)Cc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
3033044,440.0,[N-]=[N+]=CC(=O)C1C2CC3CC(C2)CC1(Cl)C3
3033050,62.0,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5.Cl
3033151,12.1,O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1
3033346,110.0,CCC1(C2C=CCC2)C(=O)NC(=S)NC1=O
3033357,100.0,C=CCC1(C2C=CCC2)C(=O)NC(=S)NC1=O
3033386,200.0,CCCC1(CCC)COC(=O)C1
3033742,17.6,CCN1CC2CN(C)CC(C1)C2OC(=O)c1ccc(Cl)cc1
3033867,56.0,OC(CNCCCl)C(O)C(O)C(O)CNCCCl
3033959,229.0,O=C1CCCC(=O)C1C(=S)Nc1ccc(Cl)cc1
3034126,9.3,Cc1cccc(C2(C(=O)N3CCCC3)CCN(CCCC(=O)c3ccc(F)cc3)CC2)c1
3034352,60.0,C=CCN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
3035517,2822.0,CC(C)(O)C1CC=C(CCO)C(O)C1
3035813,160.0,O=C1CCCN1CC(O)CN1CCN(c2ccccc2)CC1
3037206,104.0,CNCC1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1
3038096,1250.0,CC(=C(CCO)SSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N.Cl
3038097,1250.0,CC(=C(CCO)SSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N
3038116,330.0,CC(=C(CCS(C)=O)SSC(CCS(C)=O)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N
3038397,117.0,CN(CCn1cnc2c1c(=O)n(C)c(=O)n2C)C1CCCCC1.O=C(O)C(O)C(O)C(=O)O
3039054,16.618000000000002,COC1C2CCC(C2)C1[Hg]Cl
3039236,830.0,OCCNCC(O)CNCCO
3039427,0.129,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(OC(C)=O)C4[N+]3(C)CCCCC3)C2(C)CC1[N+]1(C)CCCCC1.[Br-].[Br-]
3039549,14.0,CC(NCC=C(c1ccsc1)c1ccsc1)C(O)c1ccccc1.Cl
3039596,30.0,CCN(CC)CCNC(=O)C1CCCCC12Oc1ccccc1O2
3039636,71.0,CC(C)(C)NCC(O)COc1ccccc1NC(=O)NC1CCCCC1
3039683,50.0,CC(C)NCC(O)COc1ccc(CNC(N)=O)cc1
3039695,5.6000000000000005,N.N.[Cl-].[Cl-].[Cl-].[Cl-].[Pd]
3040513,18.5,CC1(CCN2CCN(CCO)CC2)Oc2ccccc2O1.Cl.Cl
3040514,18.5,CC1(CCN2CCN(CCO)CC2)Oc2ccccc2O1
3040551,83.0,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1.Cl
3040627,8.0,Cl.Cl.c1ccc(CC(c2ccccc2)N2CCN(C3CCCCC3)CC2)cc1
3041188,1555.0,CNCC(O)C(O)C(O)C(O)CO.COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1
3041203,40.0,CS(=O)(=O)OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1
3041260,0.96,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1C
3041828,300.0,NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
3041972,3.3000000000000003,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)[N+]3(CC(O)COC)C1O
3041973,2.9,CCOCC(O)C[N+]12C(O)C(CC)C3CC1C1N(C)c4ccccc4C14CC2C3C4O
3041974,2.9,CCCOCC(O)C[N+]12C(O)C(CC)C3CC1C1N(C)c4ccccc4C14CC2C3C4O
3041975,5.6000000000000005,CCCCOCC(O)C[N+]12C(O)C(CC)C3CC1C1N(C)c4ccccc4C14CC2C3C4O
3041976,11.2,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)[N+]3(CC(O)COc2cccc(C)c2)C1O
3041977,3.5,CCC(C)C1CC2C3N(C)c4ccccc4C34CC(C1C4O)N2CCN(CC)CC
3041978,5.2,CCC(C)C1CC2C3N(C)c4ccccc4C34CC(C1C4O)N2CCN1CCCCC1
3041979,4.3,CCC(C)C1CC2C3N(C)c4ccccc4C34CC(C1C4O)N2CC(O)CN(CC)CC
3041980,6.8,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)[N+]3(CCN2CCCCC2)C1O
3041988,8.0,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)[N+]3(CCN(CC)CC)C1O
3042039,2000.0,C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O=S(=O)(O)O.O=S(=O)([O-])O
3042128,34.0,NC(N)=NCCN1CC2CCCCC2C1.NC(N)=NCCN1CC2CCCCC2C1.O=S(=O)(O)O
3042856,2.9,CCC(=O)N(c1ccccc1)C1(C(=O)CC)CCN(CCc2cccs2)CC1
3042857,3.0,CCC(=O)N(c1ccccc1)C1(C(=O)CC)CCN(CCc2ccccc2)CC1
3042858,2.38,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(C(C)Cc2ccccc2)CC1
3043943,24.0,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCCC(=O)c1ccc(F)cc1
3044209,33.2,CN(C)CCCC(CCc1ccc2c(c1)OCO2)CCc1ccc2c(c1)OCO2.O=C(O)CC(O)(CC(=O)O)C(=O)O
3044297,566.0,COc1ccc(OC)c(C(O)CO)c1
3044376,21.6,CN(C)C(CCc1ccc2c(c1)OCO2)CCc1ccc2c(c1)OCO2.O=C(O)CC(O)(CC(=O)O)C(=O)O
3044378,13.0,O=C(O)CC(O)(CC(=O)O)C(=O)O.c1cc2c(cc1CCC(CCc1ccc3c(c1)OCO3)N1CCCC1)OCO2
3044380,47.8,CN(C)CCCC(O)(CCc1ccc2c(c1)OCO2)CCc1ccc2c(c1)OCO2.O=C(O)CC(O)(CC(=O)O)C(=O)O
3044384,16.2,CC(CC(CCc1ccc2c(c1)OCO2)CCc1ccc2c(c1)OCO2)CN(C)C.O=C(O)CC(O)(CC(=O)O)C(=O)O
3044386,18.2,CCN(CC)CCCC(CCc1ccc2c(c1)OCO2)CCc1ccc2c(c1)OCO2.O=C(O)CC(O)(CC(=O)O)C(=O)O
3044473,7.8,Cl.Cl.c1ccc(CC(c2ccccc2)N2CCN(C3CCCCC3)CC2)cc1
3044496,12.9,Cl.Cl.c1ccc(CC(c2ccccc2)N2CCN(C3CCCCC3)CC2)cc1
3044553,18000.0,CNC(=O)c1c(I)c(NC(=O)COC)c(I)c(C(=O)NCCC(=O)O)c1I
3044554,12000.0,CNC(=O)c1c(I)c(NC(=O)COC)c(I)c(C(=O)N(C)CC(=O)O)c1I
3044556,45.0,CN(C(=O)NC1CCCCC1)c1ccc(OCC(O)CNC(C)(C)C)cc1
3044577,6.1000000000000005,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN(CC)CC)c1ccccc1S2.Cl
3044948,51.0,Cc1ccc2c(c1)C1CN(CCCC(=O)c3ccc(F)cc3)CCC1N2.Cl.Cl
3045415,70.0,CCN(CC)CCOc1ccc(CCc2ccccc2)cc1
3045437,135.0,CN1CCN(CCN2c3ccccc3Sc3ccccc32)CC1
3046162,0.33,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1ccc(cc1)Oc1cc(ccc1O)CC3[N+](C)(C)CC2)[N+](C)(C)CC4.[I-].[I-]
3046832,41.7,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1
3047202,25.0,CC(C)CCC(O)(CCN1CCCCC1)c1ccccc1.Cl
3047204,45.0,CC(C)C(O)(CCN1CCCCC1)c1ccccc1.Cl
3047206,28.0,CCCCC(O)(CCN1CCCCC1)c1ccccc1.Cl
3047208,49.0,CCCC(O)(CCN1CCCCC1)c1ccccc1.Cl
3047372,54.0,COc1ccc(CCNCC(O)COc2ccccc2)cc1OC.Cl
3048479,54.4,Cl.Cn1c(=O)c2c(nc(Cc3ccccc3)n2C(CN)N2CCOCC2)n(C)c1=O
3048492,0.67,Cl.O=C1NC(=O)C2C3C(C(O)(c4ccccc4)c4ccccn4)=CC(C3=C(c3ccccc3)c3ccccn3)C12
3048543,1.08,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1C.CCCO.O=[N+]([O-])O
3048833,1000.0,NC(=O)CNC(=O)CN1CCCC1=O
3048865,11.0,CC(O)C(=O)[O-].CC(O)C(=O)[O-].[Be+2]
3049179,20.0,CC1(CCNCCNCCC2(C)Oc3ccccc3O2)Oc2ccccc2O1
3049180,16.6,CC1(CCN2CCN(CCC3(C)Oc4ccccc4O3)CC2)Oc2ccccc2O1
3049474,250.0,O=P1(NCCCl)OCCC(OO)N1CCCl
3049636,54.0,CCN(CC)CCOc1c(C)cc(C(=O)CC(c2ccccc2)c2ccccc2)cc1C.Cl
3049766,20.0,CC1(CCNCCNCCC2(C)Oc3ccccc3O2)Oc2ccccc2O1.Cl.Cl
3050442,300.0,NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
3050860,1020.0,CCCCNC(=O)CNC(=O)CN1CCCC1=O
3050861,723.0,CC(C)NC(=O)CNC(=O)CN1CCCC1=O
3050862,714.0,CCC(C(=O)NCC(N)=O)N1C(=O)CCC1(C)C
3050863,747.0,CC(C(=O)NCC(N)=O)N1C(=O)CCC1(C)C
3050865,554.0,CC(C(=O)NCC(N)=O)N1CCCC1=O
3050866,568.0,CCC(C(=O)NCC(N)=O)N1CCCC1=O
3051017,75.0,CCN(CC)CCOC(=O)C(C1C=CCC1)C1C=CCCC1.Cl
3051022,90.0,CCCC(C(=O)OCCN(CC)CC)C1CCCC1.Cl
3051027,120.0,C=CCC(C(=O)OCCN(CC)CC)C1C=CCC1.Cl
3051029,105.0,CCN(CC)CCOC(=O)C(Cc1ccccc1)C1C=CCC1.Cl
3051033,80.0,CCN(CC)CCOC(=O)C(C1C=CCC1)C1CCCCC1.Cl
3051035,70.0,C=C(C)CC(C(=O)OCCN(CC)CC)C1C=CCC1.Cl
3051037,38.0,CCN(CC)CCOC(=O)C(CCc1ccccc1)C1C=CCC1.Cl
3051113,139.0,OC1CCOP(N(CCCl)CCCl)N1
3051123,50.0,CCN(CC)CCOC(=O)C(C1C=CCC1)C1CCc2ccccc21.Cl
3051696,80.0,CC(C)(CO)NCC(O)c1ccccc1.Cl
3052018,60.0,CCN(CC)CCOCCC1=CCC2CC1C2(C)C.O=C(O)CC(O)(CC(=O)O)C(=O)O
3053318,19.3,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2cc(OC)ccc2C1.Cl
3053320,35.300000000000004,CCN(CCCCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2cc(OC)ccc2C1.Cl
3053322,16.2,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2cc(OC)c(OC)cc2C1.Cl
3053324,17.5,CCN(CCCCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2cc(OC)c(OC)cc2C1.Cl
3053326,17.7,CCN(CCCCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2ccccc2C1.Cl
3053330,22.3,CCCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2cc(OC)ccc2C1.Cl
3053458,66.0,CC1(C)CC(=O)N(CCCN2CCN(c3ccccc3)CC2)C(=O)N1.Cl
3053462,66.0,CC1(C)CC(=O)N(CCN2CCN(c3ccccc3)CC2)C(=O)N1.Cl
3053464,25.0,CC1NC(=O)N(CCCN2CCN(c3ccccc3)CC2)C(=O)C1C.Cl
3053482,500.0,CC1CCC2C(C)(C)C(O)C(O)CC2(C)C12Cc1c(O)cc3c(c1O2)C(=O)OC3O
3053500,100.0,CN(CCc1ccccc1)CCc1ccc2c(c1)OCO2.Cl
3053738,175.0,Cc1nc2cccc(C)n2c(=O)c1C.Cl
3053742,28.647,CCc1nc2cccc(C)n2c(=O)c1C.Cl
3053744,280.0,CCc1c(C)nc2ccccn2c1=O.Cl
3053746,113.0,CCCc1c(C)nc2ccccn2c1=O.Cl
3053750,120.0,CCc1c(C)nc2cc(C)cc(C)n2c1=O.Cl
3053756,55.0,CN1CCC23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1.CS(=O)(=O)O
3053799,51.2,CS(C)=O.CS(C)=O.[CH3-].[CH3-].[Pt+2]
3053804,80.0,CCCc1c(C)nc2cccc(C)n2c1=O.Cl
3054230,1.3,CCCCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1
3054231,4.9,CCCCOP(=O)(CCCC)Oc1ccc([N+](=O)[O-])cc1
3054319,82.0,Clc1ccc(OCCCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O
3054446,21.0,Cl.OC(CNCCNc1ccccc1Cl)COc1ccccc1
3054448,16.0,Cl.OC(CNCCNc1c(Cl)cccc1Cl)COc1ccccc1
3054450,28.0,Cc1ccccc1NCCNCC(O)COc1ccccc1.Cl
3054452,29.0,Cc1ccc(C)c(NCCNCC(O)COc2ccccc2)c1.Cl.Cl
3054454,32.0,Cc1cccc(C)c1NCCNCC(O)COc1ccccc1.Cl
3054456,13.0,Cl.OC(CNCCNc1ccc(Cl)cc1Cl)COc1ccccc1
3054458,18.0,Cc1c(Cl)cccc1NCCNCC(O)COc1ccccc1.Cl
3054460,57.0,Cl.O=[N+]([O-])c1ccc(NCCNCC(O)COc2ccccc2)cc1
3054462,21.0,Cl.O=[N+]([O-])c1ccccc1NCCNCC(O)COc1ccccc1
3054464,44.0,Cl.O=[N+]([O-])c1cccc(NCCNCC(O)COc2ccccc2)c1
3054485,16.0,Cl.Cl.OC(CNCCNc1ccccc1)COc1ccccc1
3054744,5.9,C[N+]12CCCCC1CC(=C(c1ccccc1)c1ccccc1)CC2.[Br-]
3054746,2.7,C[N+]12CCCCC1CC(=C(c1cccs1)c1cccs1)CC2.[Br-]
3054748,14.0,C[N+]12CCCCC1CCC(=C(c1ccccc1)c1ccccc1)C2.[Br-]
3054909,140.0,Clc1ccc(SCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O
3054973,40.0,COc1ccccc1CC(C)N(C)C.Cl
3055651,46588.0,CNCC(O)C(O)C(O)C(O)CO.O=C(COCCOCCOCC(=O)Nc1c(I)c(I)cc(I)c1C(=O)O)Nc1c(I)c(I)cc(I)c1C(=O)O
3056007,385.0,COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CN=CN.O=S(=O)(O)O.O=S(=O)(O)O
3056070,17.0,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1.Cl
3056771,320.0,CCOc1occ2cnc(C)c(O)c12.Cl
3056773,750.0,Cc1ncc2coc(OCCO)c2c1O.Cl
3056851,170.0,Cc1ncc(CSSCc2cnc(C)c(O)c2CN)c(CN)c1O.Cl.Cl.Cl.Cl
3056853,234.0,Cc1ncc(CSSCc2cnc(C)c(O)c2CCl)c(CCl)c1O.Cl.Cl
3056855,188.0,Cc1ncc(CSSCc2cnc(C)c(O)c2C)c(C)c1O.Cl.Cl
3056869,610.0,Cc1ncc(COP(=O)(O)O)c(CN)c1O.Cl
3056925,84.0,Cc1ncc2cscc2c1O.Cl
3057128,10.5,CCC(=O)OCC(C(=O)OC1CC2CCC(C1)[N+]2(C)Cc1ccc(-c2ccccc2)cc1)c1ccccc1.[Br-]
3057341,128.0,Cl.Cl.c1cncc(CSSCc2cccnc2)c1
3057345,400.0,CCSCc1cnc(C)c(O)c1CO.Cl
3057347,43.0,Cc1ncc(CSSSCc2cnc(C)c(O)c2CO)c(CO)c1O.Cl.Cl.O
3057450,21.0,CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1.Cl
3057509,415.0,Cc1ncc(CSCc2cnc(C)c(O)c2CO)c(CO)c1O.Cl.Cl.O
3058092,30.0,CCCc1nc(N=C(N)N)oc1CCC.Cl
3058170,30.0,Cc1cn(-c2c(Cl)cccc2Cl)c(N)n1
3059176,51.0,COc1ccc(CC(C)NCC(O)COc2ccccc2)cc1OC.Cl
3059178,15.0,Cc1cccc(OCC(O)CNCCNc2cc(C)ccc2C)c1.Cl
3059180,25.0,Cc1cccc(OCC(O)CNCCNc2c(Cl)cccc2Cl)c1.Cl
3059182,120.0,CNC(=O)Nc1ccccc1OCC(O)CNCCc1ccc(OC)c(OC)c1
3059183,94.0,COc1ccc(CCNCC(O)COc2ccc(NC(N)=O)cc2)cc1OC
3059185,69.0,Cl.O=[N+]([O-])c1ccc(OCC(O)CNCCNc2ccccc2)cc1
3059187,26.0,Cc1cccc(OCC(O)CNCCNc2cccc([N+](=O)[O-])c2)c1.Cl
3059328,300.0,NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
3059329,300.0,COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)Cc1ccccc1.Cl
3059331,300.0,COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccccc1)NC(C)=O
3059332,300.0,CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
3059333,300.0,NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)Cc1ccccc1
3059348,300.0,CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O
3059686,110.0,CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(N=CN3CCCCCC3)C2SC1(C)C.Cl
3059989,12.0,C=CCOc1ccccc1N(CC(O)CN1CCN(Cc2ccccc2)CC1)S(=O)(=O)c1ccc(C)cc1
3060068,3.35,COc1ccc(Cl)cc1N=Nc1ncc[nH]1.Cl
3060392,45.0,CN1CCC(Oc2ccc(N)cc2)(c2ccccc2)CC1
3060688,18.0,CC(C)CCN1CCC(OC(=O)c2ccccc2)CC1.Cl
3060768,60.0,CCC1CC(=O)NC(=O)C1
3060778,63.0,CN(C)CCOC(=O)c1ccc(N)cc1O.Cl
3061169,47.0,O=C(O)NN1C(CCCOc2ccc(F)cc2)CC(O)C2CCCCC21
3061199,17.0,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN(C)C)c1ccccc1CC2.Cl
3061200,3.0,COC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCCCC1)c1ccccc1CC2.Cl
3061201,24.0,CC(C)OC(=O)Nc1ccc2c(c1)N(C(=O)CCN(C)C)c1ccccc1CC2.Cl
3061202,4900.0,CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1N=C(N)C(=O)O.CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1N=C(N)C(=O)O.O=S(=O)(O)O
3061720,53.0,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1.Cl
3062433,9.0,CSCCN1C2CCC1CC(OC(=O)c1ccccc1)C2.Cl
3062480,60.0,CN(C)CCCN1c2ccccc2Oc2ccc(Cl)cc21.Cl
3063450,215.0,Cl.Cl.NCCN1CCCCC1
3063847,97.0,CCOc1ccc(C2CC(N(CC)CC)c3ccccc32)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
3064674,32.9,CC(C)CC1C(c2ccccc2)OC(=O)N1CCCN1CCCCCC1
3064675,25.5,CC(C)CC1C(c2ccccc2)OC(=O)N1CCCN1CCCCCC1
3064676,26.4,CC(C)CC1C(c2ccccc2)OC(=O)N1CCCN1CCCCCC1
3064801,8.8,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(CC)CC)c1ccccc1CC2.Cl
3064802,22.0,COC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1CC2.Cl
3065795,22.5,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2COC(C)(C)O2)C1c1cccc([N+](=O)[O-])c1
3065796,27.9,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2COC3(CCCCC3)O2)C1c1cccc([N+](=O)[O-])c1
3065797,34.2,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2CSC(C)(C)O2)C1c1cccc([N+](=O)[O-])c1
3065798,17.8,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2COC(C)(c3ccccc3)O2)C1c1cccc([N+](=O)[O-])c1
