cid,rat_vo,smiles
19607,780.0,CCC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
19626,4818.0,CC(=O)c1cccc(N=Nc2ccc(N(C)C)cc2)c1
19628,2140.0,O=C([O-])C(F)(F)C(F)(F)C(F)(F)F.[Ag+]
19629,990.0,CC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]
19633,5000.0,CC(=O)CCC=C(C)CCC=C(C)C
19648,430.0,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O.CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O
19649,9000.0,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O
19657,102.0,COP1(=S)OCc2ccccc2O1
19662,3000.0,O=C(O)Cn1c(=O)sc2cccc(Cl)c21
19665,1800.0,CCCCN(CCCCO)N=O
19669,44.0,COc1ccc2c(=O)c(C)c(C)oc2c1CN1CCOCC1
19675,390.0,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2
19703,5000.0,NS(=O)(=O)c1ccc(NC(=O)c2cc(=O)c3ccccc3o2)cc1
19707,5000.0,CCCC(=O)C(C)=O
19712,44.0,COP(=S)(OC)SCSCCOC(N)=O
19713,8.5,CCNC(=O)OCCSCSP(=S)(OC)OC(C)C
19730,190.0,CCCCCCCC(=O)Oc1c(I)cc(C#N)cc1I
19731,5000.0,O=S(=O)([O-])c1cc(O)c2c(N=Nc3ccc(Nc4ccccc4)c4c(S(=O)(=O)[O-])cccc34)cc(S(=O)(=O)[O-])cc2c1.[Na+].[Na+].[Na+]
19736,15800.0,Cc1ccc(OP(=O)(Oc2ccc(C)cc2C)Oc2ccc(C)cc2C)c(C)c1
19747,152.0,Cc1ccc(C2(O)CC[NH+](CCCC(=O)c3ccc(F)cc3)CC2)cc1.[Cl-]
19756,500.0,c1coc(-c2nc3ccccc3[nH]2)c1
19800,13000.0,CCCCCCC(CO)CCCC
19837,160.0,CC(C)c1cccc(OC(=O)N(C)C)c1
19841,648.0,CNC(=O)Oc1ccccc1Cl
19842,500.0,CNC(=O)Oc1cc(C)ccc1C(C)C
19855,6490.0,C=CC(=O)OCC(CC)CC
19873,318.0,CNC(=O)Oc1ccc(C)c(C)c1C
19883,660.0,S=P(Cl)(Cl)Cl
19909,253.0,Nc1nncs1
19910,510.0,O=[N+]([O-])c1ccc(O)c2ncccc12
19920,4200.0,CC(C)OCC1CO1
19929,2810.0,O=C(Nc1ccc(Cl)cc1)c1cc(Cl)cc(-c2ccc(Cl)cc2)c1O
19950,19800.0,O=C=NCCCCCCNC(=O)N(CCCCCCN=C=O)C(=O)NCCCCCCN=C=O
19983,200.0,C=CCOc1ccccc1OC(=O)NC
19988,3530.0,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O
19989,250.0,Cc1ccccc1N1C(=O)C=CC1=O
19990,1600.0,NCCNCCNCCNCCNCCN
19996,250.0,C=CC(=O)OCCOCCOC(=O)C=C
19997,6400.0,C=COC(=O)CCCCC(=O)OC=C
19999,3920.0,CCC(=O)[O-].CCC(=O)[O-].[Ca+2]
20010,1540.0,C#CCN(CC)CC
20025,2460.0,C=CN(C(C)=O)c1ccccc1
20027,1400.0,CCCCOC(=S)SC(=S)OCCCC
20036,200.0,CC(C)SSC(Cl)C(Cl)Cl
20037,83.0,c1ccc2c(c1)Nc1ccccc1[As]2O[As]1c2ccccc2Nc2ccccc21
20065,700.0,CNC(=O)C(Cl)C(C)=O
20105,3900.0,CCSc1nc(NC(C)C)nc(NC(C)C)n1
20120,1095.0,CN(C)[N+](=O)[O-]
20129,2830.0,CC(CO)Oc1ccccc1
20140,760.0,CCC(C)C(CC)C(N)=O
20156,900.0,CCC(CC)C(=O)OCC(Cl)(Cl)Cl
20167,1158.0,O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1
20179,126.0,Cl.Clc1cccc(Cl)c1NC1=NCCN1
20186,3400.0,CC(=O)ON(C(=O)OC(C)C)c1ccccc1
20207,3100.0,C=COCCOCCCC
20209,3080.0,O=C(O)CCCCCCl
20211,3.285,FC(F)(F)c1nc2c(Cl)cc(Cl)cc2[nH]1
20212,2.61,FC(F)(F)c1nc2c(Cl)ccc(Cl)c2[nH]1
20213,9.865,O=[N+]([O-])c1cc(Cl)c2nc(C(F)(F)F)[nH]c2c1
20214,4.122,FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)c(Br)c2[nH]1
20215,18.049,FC(F)(F)c1nc2c(Br)ccc(Br)c2[nH]1
20219,570.0,C=CCOC(=O)CCCCCCC
20226,240.0,CCOC(=O)CCC(=O)CC1(O)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C42Cl
20239,4290.0,NCCCOCCOCCOCCCN
20253,680.0,C=CCC(N)Cc1ccccc1.Cl
20266,1040.0,CCCCNC(=O)OCC(C)(CCC)COC(N)=O
20270,8200.0,CC(=O)OCCSCCOC(C)=O
20288,6.0,O=C(Cc1ccc(-c2ccccc2)cc1)OCCF
20313,1800.0,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21
20321,10000.0,Oc1ccc(C(O)C[NH2+]CCCCCC[NH2+]CC(O)c2ccc(O)c(O)c2)cc1O.[Cl-].[Cl-]
20343,9274.0,O=C([O-])c1ccccc1.[NH3+]CCO
20353,7000.0,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
20361,380.0,CC1COC(C(Cl)(Cl)Cl)O1
20374,115.0,CC1(C)OCC(CCl)O1
20375,1000.0,ClCC1COC(C(Cl)(Cl)Cl)O1
20393,1340.0,CCCCC(CC)COC(=O)c1ccccc1C(=O)O
20416,141.0,Cc1cc(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12
20417,6500.0,O=CN1CCOCC1
20431,10000.0,Cc1ccc(Nc2ccc(Nc3ccc(C)cc3S(=O)(=O)[O-])c3c2C(=O)c2ccccc2C3=O)c(S(=O)(=O)[O-])c1.[Na+].[Na+]
20448,2000.0,O=C1OC(OC2OC(=O)C(Cl)=C2Cl)C(Cl)=C1Cl
20451,2830.0,CCCCOCCOCC
20468,1.3,Cc1cc(Cl)cc(O)c1Sc1c(C)cc(Cl)cc1O
20473,730.0,CO[Si](CCCS)(OC)OC
20477,2140.0,O=C(O)CCC1(CCC(=O)O)c2ccccc2-c2ccccc21
20478,2180.0,N#CCCC1(CCC#N)c2ccccc2-c2ccccc21
20487,3900.0,O=C1CCC2CCCCC2O1
20498,4210.0,COC(C)CCOC(C)=O
20508,940.0,OCCC1CCCCC1
20540,211.0,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCCl)OCCCCl)ccc12
20548,1910.0,CCC(CC)COCCO
20549,5000.0,O=C1c2ccccc2C(=O)c2c(NCCO)ccc(NCCO)c21
20551,3350.0,Cc1cc(C)c(S(=O)(=O)[O-])c(C)c1Nc1ccc(Nc2c(C)cc(C)c(S(=O)(=O)[O-])c2C)c2c1C(=O)c1ccccc1C2=O.[Na+].[Na+]
20558,1610.0,CC(=O)C1OC1(C)C
20560,3561.0,CC(C)=CC(N)=O
20565,4000.0,C[NH+](C)C(=O)Nc1ccccc1.O=C([O-])C(Cl)(Cl)Cl
20566,686.0,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCC(C)Cl)OCC(C)Cl)ccc12
20567,6500.0,COCOCCO
20587,2600.0,OCCN(CCO)C1CCCCC1
20610,7333.0,C=C(C)C(=O)OCCC#N
20673,1210.0,O=C(OCC[NH+]1CCCCC1)C(O)(c1ccccc1)c1ccccc1.[Cl-]
20678,24.0,C=CN(C)N=O
20679,340.0,C=CCN(C)N=O
20680,380.0,CCCCN(CC)N=O
20683,610.0,CCOC(=O)C(CC)(C(=O)NCCN(CC)CC)c1ccccc1
20686,400.0,CC(C#N)CCC#N
20691,17000.0,CCCCN(CCCC)C(=O)N(CCCC)CCCC
20693,500.0,CCCCSSC(Cl)C(Cl)Cl
20707,600.0,Nc1nc2ccccc2o1
20717,238.0,C[NH+](C)CCCl.[Cl-]
20723,100.0,CCCC[Ge](Cl)(Cl)CCCC
20736,1700.0,COC(=O)C(C(C)=O)C(C)=O
20739,2750.0,CC(C)C1CCC(O)CC1
20748,3881.0,COC(=O)C1CCCCC1
20749,1090.0,CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C.[Br-]
20774,5000.0,C[Si]1(C)O[Si](C)(c2ccccc2)O[Si](C)(C)O[Si](C)(c2ccccc2)O1
20805,5.0,CCOP(=S)(OCC)SC(C(=O)OCCF)c1ccccc1
20812,2180.0,O=C(O)c1cccc(Cl)n1
20822,1000.0,CCCCCCCC(=O)[O-].CCCCCCCC(=O)[O-].[Ba+2]
20826,6380.0,COc1ccc(-c2cc(N)c3c(c2O)C(=O)c2c(N)ccc(O)c2C3=O)cc1
20835,4290.0,C1=CCC(C2CC3C=CC2C3)CC1
20848,2000.0,CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-]
20849,22600.0,O=C1CCCCC(=O)N1
20855,712.0,CCSC(=S)N(CC)CC
20883,2000.0,CN(C)CCCn1c(=O)n(-c2ccccc2)c2cc(Cl)ccc21
20903,4260.0,O=C(O)C1CC=CCC1
20907,390.0,[Cl-].[NH3+]CC(O)c1cccc(O)c1
20911,12.0,CNC(=O)Oc1ccc(C)c2c1OC(C)(C)C2
20912,540.0,C=C(C)CC#N
20925,248.0,CNC(=O)Oc1ccc(Cl)c2c1OC(C)(C)C2
20933,10000.0,CC1(C)SC2C(NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2C1C(=O)[O-].[Na+].[Na+]
20965,52.0,CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl
20973,1230.0,C=CC(=O)OCCSC
20992,550.0,O=C1C=CC(=O)N1CCCCCCN1C(=O)C=CC1=O
21007,90.0,CCOP(=S)(OCC)OCCS(=O)(=O)CC
21013,140.0,Oc1cc(Cl)c(Cl)c(Cl)c1Cl
21027,1180.0,COc1ccc([N+](=O)[O-])cc1Cl
21052,700.0,Cc1cc(C(=O)c2ccccc2)ccc1N
21059,1150.0,CCc1occc(=O)c1O
21069,430.0,CN1CC[NH+](C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1.[Cl-]
21071,1700.0,Cc1ccc(Cc2ccc(C)cc2)cc1
21072,4500.0,Cc1cc(C)c(Cc2cc(C)c(C)cc2C)cc1C
21073,2350.0,CN(Cc1ccc(Cl)cc1Cl)S(N)(=O)=O
21080,6420.0,c1ccc2sc(SN(C3CCCCC3)C3CCCCC3)nc2c1
21086,607.0,C[NH+](C)CCON=C1c2ccccc2CCc2ccccc21.[Cl-]
21096,2000.0,C1=CCC(c2ccccc2)CC1
21097,720.0,[Cl-].[NH3+]C1CCCCC1
21101,638.0,O=C(O)Cc1ccc(-c2ccccc2F)cc1
21102,3500.0,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1
21106,337.0,CC(C(=O)O)c1ccc(-c2ccccc2F)cc1
21126,708.0,O=C(O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]
21136,5550.0,CC(C(=O)OCCN1CCN(CCOC(=O)C(C)c2cccc3ccccc23)CC1)c1cccc2ccccc12.Cl.Cl
21152,1100.0,O=C([O-])CN(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+]
21158,2635.0,CC1OC1(C)C
21188,700.0,C[N+](C)(C)CCI.[I-]
21194,22.0,CC(=O)[O-].CC([NH3+])Cc1c[nH]c2ccccc12
21202,9900.0,O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1
21207,4930.0,CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O
21208,4500.0,Nc1ccc([N+](=O)[O-])c(N)c1
21210,5660.0,CCCCOCC(C)O
21217,80.0,CCn1cc(C(O)CN(C)C)c2ccccc21
21218,223.0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-]
21223,2000.0,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccc(S(=O)(=O)[O-])cc2)cc1.[Na+].[Na+]
21245,1070.0,Nc1ccc2c(c1)Cc1cc([NH3+])ccc1-2.[Cl-]
21258,6080.0,CC(=O)CCCOC(C)=O
21265,4700.0,CC(C)=CCOC(=O)c1ccccc1
21273,1000.0,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(-c2ccccc2)c1O
21277,820.0,Clc1ccc(C(Cl)(Cl)Cl)cc1
21288,446.0,CC(=O)Nc1ccncc1
21289,125.0,CCOP(=S)(OCC)Oc1cc(C)nc(N(C)C)n1
21307,430.0,CC1=C(C(=O)Nc2ccccc2)SCCO1
21308,1600.0,OCC1CC2CCC1C2
21321,2500.0,O=C([O-])CONC(=O)c1ccccc1.[NH4+]
21325,3200.0,CC(=O)Nc1ccccc1CCNC(=O)c1ccc2ccccc2c1O
21327,5000.0,O=[N+]([O-])c1ccc(OCC2CO2)cc1
21328,5660.0,O=C1OC2CCCC1O2
21330,2000.0,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1
21342,1190.0,CNC(=O)Oc1ccc(O)c2ccccc12
21350,2939.0,CCCCOCCOCCOC(OCCOCCOCCCC)c1ccc2c(c1)OCO2
21356,700.0,O=c1[nH]c2cc(Cl)c(Cl)cc2o1
21358,100.0,CCOP(=S)(OCC)OCCS(=O)CC
21359,4000.0,CC(C)=CCSCC(N)C(=O)O
21382,379.0,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21
21404,520.0,O=C([O-])c1cccc(-c2ccccc2)c1[O-].[Cu+2]
21421,900.0,O=NN(Cc1ccccc1)Cc1ccccc1
21432,3400.0,CCCCCC(C)(O)CC
21441,550.0,COc1ccc(N)cc1Cl
21453,3679.0,COc1ccc(Cc2cnc(N)nc2N)cc1OC
21467,330.0,Cc1cccc(C)c1OCC(C)N.Cl
21470,1500.0,COc1cc(CC2c3cc(OC)c(OC)cc3CCN2C)c(Oc2cc3c(cc2OC)-c2c(OC)c(OC)cc4c2C(C3)N(C)CC4)cc1OC
21484,400.0,Nc1c([N+](=O)[O-])cc(Cl)cc1[N+](=O)[O-]
21487,200.0,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)SC
21499,320.0,CCCCC(CC)COCCCN
21518,360.0,CCCCNC(C)c1ccccc1
21552,383.0,Cn1c(=O)c2c(nc(Cc3ccc(N)cc3)n2C)n(C)c1=O
21565,17000.0,CCCCCCOC(=O)C(O)c1ccccc1
21567,30.0,CN(N=O)C1CCCCC1
21574,3240.0,CC(CC=O)CC(C)(C)C
21576,1700.0,COc1ccc(NC(=O)CC(C)=O)cc1
21601,4700.0,O=C1c2ccccc2C(=O)N1CC1CO1
21609,590.0,CCNC1CCCCC1
21645,141.0,[Cl-].[NH3+]O
21648,1320.0,CC(=O)CCc1ccc(O)cc1
21673,280.0,C[NH+]1CCC2=C(C1)C(c1ccccc1)c1ccccc12.[Cl-]
21700,3750.0,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C
21704,5000.0,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O
21721,5000.0,CCOS(=O)(=O)c1cc(C(C)(C)C)cc2cc(C(C)(C)C)ccc12
21722,775.0,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2
21732,500.0,ClC1=C(Cl)C2(Cl)C3CC(Cl)(Cl)CC3C1(Cl)C2(Cl)Cl
21749,500.0,O=c1[nH]c2cc(Cl)c(Br)cc2o1
21760,176.0,CN(C)C1CC(c2ccccc2)c2ccccc21
21771,700.0,CC(CC1c2ccccc2CCc2ccccc21)C[NH+](C)C.[Cl-]
21776,410.0,CC(Cc1ccccc1)NCCCCl.Cl
21782,1165.0,CCCCC(CC)C1NC(=O)N(SC(Cl)(Cl)Cl)C1=O
21784,450.0,CC(C)NCC(O)c1ccccc1Cl.Cl.O
21800,4000.0,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
21801,3122.0,CCCC[O-].CCCC[O-].CCCC[O-].CCCC[O-].[Ti+4]
21803,1828.0,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl
21804,135.0,CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl
21805,869.0,COP(=O)(OC)Oc1nc(Cl)c(Cl)cc1Cl
21822,6310.0,O=C(Nc1cc(Cl)ccc1Cl)c1cc(Cl)cc(-c2ccccc2)c1O
21833,4000.0,CNc1ccc(Cl)cc1C(=O)c1ccccc1Cl
21843,88.0,C=CN1CC1
21845,2260.0,O=NN1CCNCC1
21855,618.0,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1
21859,32.0,CC(C)CCCCCCCCCCCCCCC(=O)O
21863,7500.0,O=C(O)CNC(=O)c1ccco1
21890,4200.0,COc1ccc(C2OCOCC2C)cc1
21895,1720.0,OCC1COC(Cc2ccccc2)O1
21923,2.0,CCCC1OCC(CC)([N+](=O)[O-])CO1
21929,126.0,Cc1[nH]oc(=O)c1N=Nc1ccccc1Cl
21953,3900.0,O=c1ccc(=O)[nH][nH]1.OCCNCCO
21954,3800.0,O=c1ccc(=O)[nH][nH]1
21955,1500.0,CCCC[NH2+]CC(O)c1ccc(O)cc1.CCCC[NH2+]CC(O)c1ccc(O)cc1.O=S(=O)([O-])[O-]
21956,297.0,CNC(=O)Oc1cccc2c(O)cccc12
21962,1100.0,CCCCc1ccc(C)cc1O
21988,500.0,O=C(O)c1ccccc1N=Cc1ccccc1
22029,320.0,CCCCCC(C)[NH2+]C.[Cl-]
22033,2000.0,Cn1c(=O)oc2ccc(Cl)cc21
22034,1350.0,CCn1c(=O)oc2ccc(Cl)cc21
22047,934.0,Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1S2
22055,1230.0,N#CCN1CCOCC1
22056,1961.0,CCOc1ccc(Cc2[nH+]c(C)cc3cc(OC)c(OC)cc23)cc1OC.[Cl-]
22060,65.0,C=CC(O)C#N
22062,2140.0,CCCCC(CC)COP(=S)(S)OCC(CC)CCCC
22079,261.0,CCCc1cc(OP(=S)(OCC)OCC)nc(C)n1
22081,320.0,CCCOP(=S)(OCCC)SC(=S)N(CC)CC.S
22083,25.0,CCS(=O)CSP(=S)(OC(C)C)OC(C)C
22094,5000.0,CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
22096,5000.0,CCC(=O)OC1=C(OC(=O)CC)C(=O)OC1=O
22097,10000.0,O=C(CCc1ccccc1)OC1=C(OC(=O)CCc2ccccc2)C(=O)OC1=O
22098,7000.0,O=C(CCCl)OC1=C(OC(=O)CCCl)C(=O)OC1=O
22100,108.0,CCOC(=O)NCCSP(=S)(OC)OC
22130,8.0,CC(C)C1CCC(C)C2OC12
22162,4000.0,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1.Cl
22163,4920.0,CCOC(C)CC(OCC)OCC
22172,8980.0,COCC(C)=O
22173,689.0,CN(C)c1ccc(O)cc1.Cl
22182,1500.0,CC[NH+](CC)CC[NH2+]C(C(=O)OCCC(C)C)c1ccccc1.[Cl-].[Cl-]
22188,1700.0,Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl
22194,67.0,CN(C(=O)CF)c1cccc2ccccc12
22200,9850.0,CCCCCCCCCCCCCNCCCCCCCCCCCCC
22201,613.0,Cc1nccnc1C
22204,2500.0,COc1cc(C(=O)OCCCCN2CCN(c3ccccc3)CC2)cc(OC)c1OC.Cl.Cl
22206,1845.0,CCNc1nc(Cl)nc(NC(C)(C)C)n1
22212,500.0,CO[Si](CCl)(OC)OC
22214,916.0,Cl.c1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1
22221,3000.0,CCOc1ccc(C(=O)NCc2ccc(OCCNC)cc2)cc1OCC
22287,1740.0,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)OCCOCCN3CCN(C(c4ccccc4)c4ccc(Cl)cc4)CC3)cc3ccccc23)c1O
22310,1150.0,C=CC1(C)CCC(C(C)(C)O)O1
22311,5300.0,C=C(C)C1CC=C(C)CC1
22316,3340.0,Cl.NCC(=O)O
22341,1470.0,CC(C)NNC(=O)c1ccncc1.Cl.Cl
22342,5000.0,CCOCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
22344,70.0,Clc1sc(Cl)c(Cl)c1Cl
22420,94.0,O.O=P1(N(CCCl)CCCl)NCCCO1
22424,530.0,Cl.O=C(OCCOCCN1CCCCC1)N1c2ccccc2Sc2cccnc21
22452,147.0,CCSC(=O)Oc1c(C(C)CC)cc([N+](=O)[O-])cc1[N+](=O)[O-]
22456,4665.0,CC(=O)[O-].CC(=O)[O-].O.O.O.[Pb+2]
22458,720.0,c1ccc(Cn2cncn2)cc1
22465,133.0,C1CC[NH2+]CC1.[Cl-]
22487,234.0,CCn1c2ccccc2c2cc([NH3+])ccc21.[Cl-]
22494,250.0,NC(=O)c1cc2cc(CN3CCCCC3)ccc2o1
22522,1017.0,CC(Cl)COP(=O)(OCC(C)Cl)OCC(C)Cl
22542,17150.0,COCCOP(=O)(OCCOC)OCCOC
22544,160.0,Cc1cc(Cl)ccc1N=CN(C)C
22555,5660.0,CCOC(OCC)C(=O)c1ccccc1
22568,4900.0,CC(=O)OCCOc1ccccc1
22571,5000.0,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1
22598,2820.0,CN(CCO)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1
22629,5000.0,CCCCCCOC(=O)c1ccccc1O
22632,3400.0,CNC(=O)N(O)c1ccccc1
22679,1290.0,CC(NCCNC(C)c1ccccc1)c1ccccc1
22691,2015.0,Nc1cc([N+](=O)[O-])ccc1Cl
22695,8900.0,CCCCOC(OCCCC)C(OCCCC)OCCCC
22696,500.0,O=[N+]([O-])c1c(Cl)cc(Cl)c([N+](=O)[O-])c1Cl
22754,5360.0,COC(=O)c1cc([N+](=O)[O-])ccc1Cl
22770,681.0,COc1ccc(N)cc1OC
22772,55.0,N#CSCSC#N
22796,660.0,Cc1cc(C)c([NH3+])c(C)c1.[Cl-]
22807,17900.0,NC1CCS(=O)(=O)C1
22819,620.0,OC1CCc2ccccc21
22856,98.0,Cc1cc(N)ccc1N.O=S(=O)(O)O
22874,600.0,CCCCCCCC[NH3+].C[As](=O)([O-])O
22882,492.0,[Na+].[Na+].[O-]c1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1[O-]
22883,5000.0,O=C(O)COc1ccc(Cl)cc1CO
22890,89.0,C=CCN(CC=C)c1c(C)cc(OC(=O)NC)cc1C
22907,7736.0,O=S(=O)(O)c1ccc(N=Nc2ccc(N=Nc3c(O)ccc4ccccc34)cc2)cc1.[Na+]
22929,37.0,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O.OCCN(CCO)CCO
22933,250.0,CC(CO[N+](=O)[O-])O[N+](=O)[O-]
22937,5000.0,O=C1c2ccc(O)c(O)c2C(=O)c2c(Nc3ccc(O)cc3)ccc(Nc3ccc(O)cc3)c21
22938,178.0,C1CCC(N2CCOCC2)CC1
22944,700.0,COc1ccc(CC2[NH2+]CCc3cc(OC)c(OC)cc32)cc1OC.[Cl-]
22947,2000.0,CC1(C)C(=O)N(CO)C(=O)N1CO
22948,2870.0,O=C1OC2(c3cc(Br)c([O-])c(Br)c3Oc3c2cc(Br)c([O-])c3Br)c2c(Cl)ccc(Cl)c21.[K+].[K+]
22957,25.0,Oc1ccc(-c2ccccc2)cc1CN1CCOCC1
22985,2217.0,O=[N+]([O-])[O-].[NH4+]
23006,5010.0,COCCNC(=O)c1nc2c(N)nc(-c3ccccc3)nc2nc1NCCOC
23009,1540.0,O=[N+]([O-])c1cncn1CCN1CCOCC1
23015,25.75,C[NH+](C)CCC[NH2+]c1c2ccccc2nc2cccc([N+](=O)[O-])c12.[Cl-].[Cl-]
23017,800.0,O=c1[nH]c(Cl)c(Cl)cc1Cl
23020,7460.0,O=S(=O)(O)c1cc(Nc2nc(Cl)nc(Cl)n2)c2c(O)c(N=Nc3ccccc3)c(S(=O)(=O)O)cc2c1
23031,21.8,O=C([O-])[O-].[Tl+].[Tl+]
23050,900.0,CCCCN(N=O)C(=O)OCC
23060,2100.0,C[As](=O)([O-])[O-].C[As](=O)([O-])[O-].C[As](=O)([O-])[O-].[Fe+3].[Fe+3].[Fe]
23062,2000.0,ClCc1ccc(CCl)c2ccccc12
23063,28.0,FC(F)(F)c1nc2c(Br)cccc2[nH]1
23089,2830.0,C=COCCSCCCC
23090,1.234,O=[N+]([O-])c1cc(Br)cc2[nH]c(C(F)(F)F)nc12
23091,14.5,O=[N+]([O-])c1cc(Br)c2nc(C(F)(F)F)[nH]c2c1
23092,11.51,O=[N+]([O-])c1cc([N+](=O)[O-])c2nc(C(F)(F)F)[nH]c2c1
23094,91.0,O=[N+]([O-])c1c(Cl)c(Cl)cc2[nH]c(C(F)(F)F)nc12
23095,55.0,O=[N+]([O-])c1cc2[nH]c(C(F)(F)F)nc2c(Cl)c1Cl
23096,36.0,O=[N+]([O-])c1c(Cl)cc2[nH]c(C(F)(F)F)nc2c1Cl
23097,5.977,FC(F)(F)c1nc2c(Br)cc(Br)cc2[nH]1
23108,2820.0,Nc1cc(Cl)c([N+](=O)[O-])cc1Cl
23140,2069.0,CCOc1ccc(Cc2[nH+]c(C)cc3cc(OC)c(OC)cc23)cc1OC.O=P([O-])(O)O
23165,580.0,CCOC(=O)C1(c2ccccc2)CCCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O
23173,5000.0,O=C1CCCCCCCCCCOCCCCO1
23205,125.0,C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(O)C12
23235,12300.0,CCCCCCOC(=O)c1ccccc1
23256,350.0,Cc1[nH]nc(Cl)c1[N+](=O)[O-]
23266,1153.0,O=[Si]([O-])[O-].[Na+].[Na+]
23270,11500.0,Cc1ccc(S(=O)(=O)Oc2cc(S(=O)(=O)O)cc3cc(S(=O)(=O)O)cc(N)c23)cc1
23342,5000.0,CN(CCOP(=O)(O)O)C(=N)N
23349,539.0,C#CCOCC#C
23354,4480.0,CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Sb+3]
23360,445.0,CC(C)NCC(O)c1ccccc1Cl.Cl
23384,3900.0,O=C1C=Cc2cc(Br)ccc2C1=O
23392,316.0,Cl.ClCc1ccccn1
23394,316.0,Cl.ClCc1cccnc1
23395,7460.0,CCCCOCCC#N
23410,5890.0,CC(C=O)CCC(C)(O)C=O
23411,1420.0,O=C1C=CC(=O)N1C(=O)NCNC(=O)N1C(=O)C=CC1=O
23415,10000.0,CCCCCCCCC(C)C
23421,25.0,CNC(=O)Oc1ccccc1C1OCCO1
23466,6000.0,Cc1ccccc1C(=O)Nc1ccccc1
23471,130.0,CCCCN(C)N=O
